name_en,name_cn,hall,booth,all_booths
EASTERN SOLAR BICYCLE CO.,深圳市镇洋兄弟单车有限公司,W1,1711,[W1]1711
"MEIPIN (XIAMEN) RUBBER INDUSTRIAL CO., LTD. / YING PAIO ENTERPRISE CO., LTD. (TAIWAN)",美品（厦门）橡胶制品有限公司/营标企业有限公司（台湾）,W1,1712,[W1]1712
"SPORT MANIAINTERNATIONAL CO., LTD.",美尼亚国际有限公司,W1,1715,[W1]1715
"TIANJIN HUITENG BICYCLE PARTS CO., LIMITED",天津辉腾自行车有限公司,W1,1717,[W1]1717
"ZHEJIANG HANGYI BICYCLE MANUFACTURING CO., LTD.",浙江杭依自行车制造有限公司,W1,1722,[W1]1722
"QUANZHOU 3VELO TRADING CO., LTD.",泉州三唯乐贸易有限公司,W1,1725,[W1]1725
NAVIHOOD EUROPE,Navihood Europe,W1,1727,[W1]1727
"THE HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY, AERODYNAMICS AND ACOUSTICS FACILITY",香港科技大学空气动力学和声学实验中心,W1,1728,[W1]1728
"HSING TAINDUSTRIAL (SHEN ZHENCO., LTD.",信大塑胶五金（深圳）有限公司,W1,1729,[W1]1729
DR CHEM SPECIALIZED RESTORATION LTD.,化学式专业护理有限公司,W1,1730,[W1]1730
"KUNSHAN LANDON TRADE CO., LTD.",昆山联敦贸易有限公司,W1,1731,[W1]1731
"GUANGZHOU YINXIN PLASTIC PRODUCTS CO., LTD.",广州银辛塑料制品有限公司,W1,1801,[W1]1801
XXF,昆山昶铕顺箱包有限公司,W1,1805,"[W1]1805,[E2]1812"
XXF,昆山昶铕顺箱包有限公司,E2,1812,"[W1]1805,[E2]1812"
LIGHTSKIN (EVERGREEN I &amp; D),LightSKIN（Evergreen I&amp;D）,W1,1807,[W1]1807
CCN SPORT LIMITED,深圳市驰恩体育用品有限公司,W1,1811,[W1]1811
F.L.R SHOES LTD.,F.L.R SHOES LTD,W1,1815,[W1]1815
ASIA CYCLE INDSUTRIES,ASIA CYCLE INDSUTRIES,W1,1816,[W1]1816
BARLAS GROUP,Barlas Group,W1,1817,[W1]1817
"GREAT COMBINATION ENTERPRISE CO., LTD.",综和企业股份有限公司,W1,1818,[W1]1818
VELOMARCHE DI DANIELE OLIVA &amp; C. SAS,VELOMARCHE DI DANIELE OLIVA &amp; C. SAS,W1,1819,[W1]1819
连云港金悠惠商贸有限公司,连云港金悠惠商贸有限公司,W2,0001,[W2]0001
河北信隆车业有限公司,河北信隆车业有限公司,W2,0005,[W2]0005
"BAOJI SPEEDLONG METAL PRODUCTS CO., LTD.",宝鸡速朗金属制品股份有限公司,W2,0007,[W2]0007
"SHENZHEN REBORN BICYCLE CO., LTD.",深圳市锐博恩自行车有限公司,W2,0009,[W2]0009
INTERTEK,上海天祥质量技术服务有限公司,W2,0011,[W2]0011
"JIANGSU SUNTORI VEHICLE METAL CO., LTD.",江苏顺得利金属有限公司,W2,0013,[W2]0013
"CANGZHOU RONGJIAN METAL PRODUCTS CO., LTD.",沧州荣建金属制品有限公司,W2,0017,[W2]0017
HANDAN BEAUTIFUL BIRD,邯郸市靓鸟车业有限公司,W2,0020,[W2]0020
上海开驰自行车辐条有限公司,上海开驰自行车辐条有限公司,W2,0021,[W2]0021
"HANGZHOU HONGSHI TECHNOLOGY CO., LTD.",杭州鸿石科技有限公司,W2,0025,[W2]0025
"XIAMEN ZHOUHUI NEW MATERIAL TECHNOLOGY CO., LTD.",厦门宙晖新材料科技有限公司,W2,0027,[W2]0027
"RAYON (TIANJIN) CYCLE CO., LTD.",瑞龙（天津）国际贸易有限公司,W2,0029,[W2]0029
河北省邢台市平乡县盛大儿童玩具厂,河北省邢台市平乡县盛大儿童玩具厂,W2,0031,[W2]0031
"TIANJIN GOLDEN WHEEL BICYCLE GROUP. CO., LTD.",天津市金轮信德车业有限公司/金玖（天津）科技有限公司,W2,0105,"[W2]0105,[W2]0110"
"TIANJIN GOLDEN WHEEL BICYCLE GROUP. CO., LTD.",天津市金轮信德车业有限公司/金玖（天津）科技有限公司,W2,0110,"[W2]0105,[W2]0110"
JOY KIE CORPORATION LIMITED,久祺股份有限公司,W2,0112,"[W2]0112,[W3]0029"
JOY KIE CORPORATION LIMITED,久祺股份有限公司,W3,0029,"[W2]0112,[W3]0029"
"LAUX (ITALY) INTERNATIONAL CO., LTD. / TIANJIN LAUX SPORT EQUIPMENT CO., LTD. / LUAX NEW ENERGY TECHNOLOGY (TIANJIN) CO., LTD. / TIANJIN KMK TECHNOLOGY CO., LTD.",雷克斯（意大利）国际集团有限公司/天津雷克斯运动器材有限公司/雷克斯新能源科技（天津）有限公司/天津柯米克科技有限公司,W2,0116,[W2]0116
"GOLDEN INTERNATIONAL SPORTING GOODS CO., LTD.",高登智信（北京）国际贸易有限公司,W2,0121,[W2]0121
"TIANJIN SHINEWING BICYCLE CO., LTD.",天津光合翼车业有限公司,W2,0123,[W2]0123
天津市利雅得工贸有限公司,天津市利雅得工贸有限公司,W2,0126,[W2]0126
"TIANJIN HUAGUAN BICYCLE PARTS CO., LTD.",天津华冠自行车配件有限公司,W2,0131,[W2]0131
"TIANJIN JINSHIDA BICYCLE CO., LTD. / TIANJIN MINGSHENG SPORTS EQUIPMENT CO., LTD.",天津市金世达自行车有限公司/天津市铭盛运动器材有限公司,W2,0134,[W2]0134
"TIANJIN PROGRESSER INDUSTRY CO., LTD.",天津市克兰佰瑞自行车股份有限公司,W2,0136,[W2]0136
"XINGTAI SIXING CYCLE CO., LTD.",邢台四星车业有限公司,W2,0141,[W2]0141
"TIANJIN FENGYUN BICYCLE CO., LTD.",天津市峰云自行车有限公司,W2,0145,[W2]0145
"TIANJIN SIHAIHENGTONG BICYCLE CO., LTD.",天津市四海亨通自行车股份有限公司,W2,0201,[W2]0201
"HANDAN YOUHUA VEHICLE CO., LTD.",邯郸市友华车业有限公司,W2,0331,[W2]0331
"ANHUI YOUKEN TRADE CO., LTD.",安徽优肯贸易有限公司,W2,0521,[W2]0521
"HANGZHOU MINKI BICYCLE CO., LTD. / HANGZHOU WINNER INTL' CO., LTD.",杭州名骐自行车有限公司/杭州威燕进出口有限公司,W2,0526,[W2]0526
"HEBEI AMANI VEHICLE INDUSTRY CO., LTD.",河北阿玛尼车业有限公司,W2,0528,[W2]0528
"HANGZHOU HED TECHNOLOGY CO., LIMITED",杭州孩爱镫科技有限公司,W2,0531,[W2]0531
"TIANJIN MELAS BICYCLE CO., LTD.",天津泓远天晟自行车有限公司,W2,0536,[W2]0536
"CHENGCOU METAL PRODUCTS NANTONG CO., LTD.",政科金属制品南通有限公司,W2,0541,[W2]0541
"YBN INDUSTRIAL (SHENZHEN) CO., LTD. / ALHONGA ENTERPRISE CO., LTD.",深圳市雅邦传动有限公司/弘家金属工业股份有限公司,W2,0543,[W2]0543
"NINGBO KENGEWA CHILDREN'S PRODUCTS CO., LTD.",宁波肯吉娃儿童用品有限公司,W2,0601,[W2]0601
"HANGZHOU YONGDI BICYCLE CO., LTD. / HANGZHOU FUQI IMP. &amp; EXP. CO., LTD.",杭州新永迪车业有限公司/杭州富祺进出口有限公司,W2,0721,[W2]0721
"SENWELL INDUSTRIES CO., LIMITED",盛为实业有限公司,W2,0731,[W2]0731
"HEBEI BDF BICYCLE TECHNOLOGY CO., LTD.",河北贝多福自行车科技有限公司,W2,0734,[W2]0734
河北创仟儿童玩具有限公司,河北创仟儿童玩具有限公司,W2,0738,[W2]0738
DRIVETRAIN TECH SOLUTION INC.,传诚技研有限公司,W2,0741,[W2]0741
"CO-LUCK ENTERPRISE CO., LTD.",集优企业股份有限公司,W2,0742,[W2]0742
"ZHANGPU YUAN WEN SHING TECHNOLOGY CO., LTD.",漳浦源文兴科技有限公司,W2,0743,[W2]0743
"ZHANGPU WEIBO BICYCLE CO., LTD.",漳浦玮柏自行车有限公司,W2,0745,[W2]0745
"ALUFORCE INT'L CO., LTD.",元富五金制品（漳州）有限公司,W2,0841,[W2]0841
HEBEI HONOR MECHANICAL MOULD INC.,河北欧耐机械模具股份有限公司,W2,0901,[W2]0901
"HANGZHOU YONGWEI BICYCLE CO., LTD.",杭州永威自行车有限公司,W2,0905,[W2]0905
"HEBEI SKYS BICYCLE CO., LTD.",河北天王自行车科技有限公司/河北天天自行车有限公司,W2,0911,[W2]0911
"WANYI BICYCLE GUANGZONG CO., LTD.",万怡自行车广宗有限公司,W2,0916,[W2]0916
TIANJIN GRANMAX TECHNOLOGY COMPANY LIMITED,天津歌瑞思科技有限公司,W2,0921,[W2]0921
宁波南洋车业有限公司,宁波南洋车业有限公司,W2,0923,"[W2]0923,[W1]0742"
宁波南洋车业有限公司,宁波南洋车业有限公司,W1,0742,"[W2]0923,[W1]0742"
"HEBEI HENGCHI BICYCLE PARTS (GROUP) CO., LTD.",河北恒驰自行车零件（集团）有限公司,W2,0926,"[W2]0926,[E3]0714"
"HEBEI HENGCHI BICYCLE PARTS (GROUP) CO., LTD.",河北恒驰自行车零件（集团）有限公司,E3,0714,"[W2]0926,[E3]0714"
"XIANGJIN (TIANJIN) CYCLE CO., LTD.",祥锦（天津）车业有限公司,W2,0931,[W2]0931
"TIANJIN CHINTONE BICYCLE CO., LTD.",天津钦通自行车有限公司,W2,0936,[W2]0936
"EASKY (TIANJIN) BICYCLE CO., LTD.",亿泽（天津）自行车有限公司,W2,0941,[W2]0941
"ZHEJIANG ZL BICYCLE CO., LTD.",浙江卓洛运动器材有限公司,W2,0943,[W2]0943
"HEBEI YESFREE BICYCLE MANUFACTORY CO., LTD.",河北亿丰童车有限公司,W2,1105,[W2]1105
"SHENZHEN XUTONG INDUSTRIAL CO., LTD.",深圳市胥同实业有限公司/厦门圣意隆体育用品有限公司,W2,1131,[W2]1131
"TIANJIN YINGFEINI BICYCLE CO., LTD.",天津市英菲尼自行车有限公司,W2,1133,[W2]1133
SHANGHAI FIVE SIXTY INTERNATIONAL TRADE LTD.,上海五甲子国际贸易有限公司,W2,1136,[W2]1136
杭州临安锐拓车业有限公司,杭州临安锐拓车业有限公司,W2,1141,[W2]1141
"ZHEJIANG XINGJIE BICYCLE CO., LTD.",浙江兴捷车业有限公司,W2,1143,[W2]1143
"XINGTAI MEISIDA CYCLE CO., LTD.",邢台美斯达车业有限公司,W2,1301,[W2]1301
"XINGTAI JIUQI CYCLES CO., LTD.",邢台市久骐车业有限公司,W2,1405,"[W2]1405,[E3]0118"
"XINGTAI JIUQI CYCLES CO., LTD.",邢台市久骐车业有限公司,E3,0118,"[W2]1405,[E3]0118"
天津瀛通车业,天津瀛通车业,W2,1411,[W2]1411
广州绿骑客贸易有限公司/台弘,广州绿骑客贸易有限公司/台弘,W2,1413,[W2]1413
"TIANJIN FEIJIA BICYCLE PRODUCTION &amp; TRADE CO., LTD.",天津市菲佳自行车工贸有限公司/佳菲（天津）运动器材股份有限公司,W2,1416,[W2]1416
"TIANJIN EASUN BICYCLE CO., LTD.",天津福祥运动器材有限公司,W2,1421,[W2]1421
"HEBEI XINGZHENG AUTOMOBILE INDUSTRY CO., LTD.",河北兴正车业有限公司,W2,1423,[W2]1423
"XINGTAI OUMEIYA CYCLE CO., LTD.",邢台欧美亚车业有限公司,W2,1431,[W2]1431
"TIANJIN AIWEIJITE PRODUCTS CO., LTD.",天津艾维纪特贸易有限公司,W2,1433,[W2]1433
"BENGBU FURUI ELECTROMECHANICAL TECHNOLOGY CO., LTD.",蚌埠福瑞机电科技有限责任公司/蚌埠新福瑞贸易有限公司,W2,1436,[W2]1436
"ZHEJIANG WANLUN IND. &amp; TRADE CO., LTD. / HANGZHOU PULLY IMPORT AND EXPORT CO., LTD. / JIANDE XINRONG SPOKES CO., LTD.",浙江万轮工贸有限公司/杭州彪立进出口有限公司/建德欣荣辐条有限公司,W2,1438,[W2]1438
"TIANJIN ZYX BICYCLE CO., LTD.",天津自由行车业有限公司,W2,1441,[W2]1441
"XINGTAI ZHONGZHOU BICYCLE CO., LTD.",邢台钟洲车业有限公司,W2,1513,[W2]1513
"TIANJIN CHENHAO AUTOMOBILE CO., LTD.",天津辰昊车业有限公司,W2,1526,[W2]1526
"TIANJIN JINJIA SPORT EQUIPMENT CO., LTD.",天津金嘉运动器材有限公司,W2,1631,[W2]1631
XINGTAI YAXIN BICYCLE PARTS FACTORY,邢台市亚欣自行车配件厂,W2,1641,[W2]1641
"TIANJIN CREST BICYCLE CO., LTD.",天津泰峰车业有限公司,W2,1643,[W2]1643
"PESU CYCLE (SHENZHEN) TECHNOLOGY CO., LTD.",倍速出行（深圳）科技有限公司,W2,1701,[W2]1701
"DASHENG METAL CO., LTD.",达升金属制品有限公司,W2,1703,[W2]1703
"YUYAO XINFENG BEARING CO., LTD.",余姚市新丰轴承有限公司,W2,1704,[W2]1704
"JINKE KAI (TANGSHAN) TECHNOLOGY CO., LTD.",金泽凯（唐山）科技有限公司（唐山铧锋金属制品有限责任公司）,W2,1706,[W2]1706
"XING TAI XIANG TIAN BLCYCLE PARTS CO., LTD.",邢台翔天自行车零件有限公司,W2,1709,[W2]1709
"SHENZHEN ODIER SPORTS TECHNOLOGY CO., LIMITED",深圳偶地运动科技有限公司,W2,1711,[W2]1711
"XINGTAI BANGTAI BICYCLE PARTS CO., LTD.",邢台邦泰自行车配件有限公司,W2,1713,[W2]1713
惠阳钰城泰化工有限公司,惠阳钰城泰化工有限公司,W2,1715,[W2]1715
"IGUS (SHABGHAI) MOTION PLASTICS CO., LTD.",易格斯（上海）拖链系统有限公司,W2,1717,[W2]1717
慈溪市永钻车业有限公司,慈溪市永钻车业有限公司,W2,1719,[W2]1719
"SHENZHEN YUANMAO NEW TECHNOLOGY CO., LTD.",深圳源茂新科技有限公司,W2,1720,[W2]1720
"TAIZHOU CITY LIDE MACHINERY CO., LTD.",泰州市立得机械有限公司,W2,1721,[W2]1721
XINGTAI YIDA CHEYE YOUXIANGONGSI,邢台宜达车业有限公司,W2,1723,[W2]1723
"XINGTAI HUASHENG AUTOMOBILE CO., LTD.",邢台华圣车业有限责任公司,W2,1725,[W2]1725
GUANGZONGXIAN BOCHUANG CHEYE YOUXIANGONGSI,广宗县博创车业有限公司,W2,1729,[W2]1729
邢台金鸽自行车制造有限公司,邢台金鸽自行车制造有限公司,W2,1731,[W2]1731
"KUNSHAN DOODLE ELECTROMECHANICAL SCIENCE-TECHNOLOGY CO., LTD.",昆山嘟嘟机电科技有限公司,W2,1801,[W2]1801
"KUNSHAN BAIYANCHEN PLASTIC MOLD CO., LTD.",昆山百彦宸塑胶模具有限公司,W2,1803,[W2]1803
"TIANJIN PEERLESS TECHNICAL CO., LTD.",天津比尔莱斯科技有限公司,W2,1811,"[W2]1811,[W2]1804"
"TIANJIN PEERLESS TECHNICAL CO., LTD.",天津比尔莱斯科技有限公司,W2,1804,"[W2]1811,[W2]1804"
"XINGTAI YOUWANG BICYCLE CO., LTD.",邢台优旺自行车有限公司,W3,0001,[W3]0001
"XINGTAI PENGSHUAI BICYCLE PARTS CO., LTD.",邢台鹏帅自行车有限公司,W3,0005,"[W3]0005,0023"
"FENGMING KIDS BIKE (HEBEI) MANUFACTURING CO,.LTD.",平乡县凤鸣童车厂,W3,0007,[W3]0007
"HEBEI YASSAT BICYCLE MFG. CO., LTD.",河北雅洒特自行车制造有限公司,W3,0009,[W3]0009
"HEBEI TIANBEN BICYCLE CO., LTD.",河北天本车业有限公司,W3,0013,"[W3]0013,[E3]1707"
"HEBEI TIANBEN BICYCLE CO., LTD.",河北天本车业有限公司,E3,1707,"[W3]0013,[E3]1707"
HEBEI HENGLAI CHEYE YOUXIANGONGSI,河北恒莱车业有限公司,W3,0017,[W3]0017
"CHANGJIANG BICYCLE CO., LTD.",邢台市长江车业有限公司,W3,0021,"[W3]0021,0916"
GUANG HUI ZI XING CHE ZHI ZAO YOU XIAN GONG SI,广宗县光辉自行车制造有限公司,W3,0025,[W3]0025
GUANGZONG COUNTY QING HUAN FU LUN TUI FACTORY,广宗县庆环辅轮腿厂,W3,0027,[W3]0027
"XINGTAI YOUDIAN BICYCLE CO., LTD.",邢台优典自行车有限公司,W3,0031,[W3]0031
"ROYALBABY CYCLE BEIJING CO., LTD.",北京优贝百祺科技股份有限公司,W3,0105,[W3]0105
邢台圣德玛自行车有限公司,邢台圣德玛自行车有限公司,W3,0108,[W3]0108
"HEBEI DATOO CHILDREN BICYCLE CO., LTD.",河北大图儿童自行车有限公司,W3,0111,[W3]0111
"YIBAIXIN BICYCLE INDUSTRY CO., LTD.",平乡县伊佰信车业有限公司,W3,0116,[W3]0116
"XINGTAI CHITAI BICYCLE MANUFACTURING CO., LTD.",邢台市驰泰自行车制造有限公司,W3,0121,[W3]0121
"HE BEI JIUSHENG BICYCLE CO., LTD.",河北久盛车业有限公司,W3,0126,"[W3]0126,[E6]1701"
"HE BEI JIUSHENG BICYCLE CO., LTD.",河北久盛车业有限公司,E6,1701,"[W3]0126,[E6]1701"
美凯琪（天津）科技有限公司,美凯琪（天津）科技有限公司,W3,0132,[W3]0132
JINBANG,文安县金邦塑料制品有限公司,W3,0134,[W3]0134
"XINGTAI YATONG BICYCLE CO., LTD.",邢台亚通自行车车业有限公司,W3,0136,[W3]0136
"XINGTAI BOMAN IMPORT AND EXPORT CO., LTD.",邢台博嫚进出口有限公司,W3,0139,[W3]0139
"XINGTAI SHICHEN CHILDREN'S TOYS CO., LTD.",邢台世晨儿童玩具有限公司,W3,0142,[W3]0142
"ANHUI GEMSUM IMP. &amp; EXP. CO., LTD.",安徽省珏盛进出口有限公司,W3,0144,[W3]0144
大连瑞达自行车有限公司,大连瑞达自行车有限公司,W3,0201,[W3]0201
"HEBEI ACE BEAUTY TECHNOLOGY CO., LTD.",河北爱思美科技有限公司,W3,0411,[W3]0411
"XINGTAI TONGBAO CHILDREN TOYS CO., LTD.",邢台彤宝贸易有限公司,W3,0416,[W3]0416
"HEBEI HONGTU BABY TOYS CO., LTD.",河北宏途儿童用品有限公司,W3,0421,[W3]0421
"HEBEI QIKE TECHNOLOGY CO., LTD.",河北骑客科技有限公司,W3,0426,[W3]0426
"HEBEI YIHAO BICYCLE CO., LTD.",河北怡豪自行车有限公司,W3,0432,[W3]0432
"HEBEI HENGRUN BICYCLE MANUFACTURING CO., LTD.",河北恒润自行车制造有限公司,W3,0436,[W3]0436
"QUZHOU HONGYA BIKE PARTS CO., LTD.",曲周县宏亚自行车配件有限公司,W3,0439,[W3]0439
邢台维克多车业有限公司,邢台维克多车业有限公司,W3,0442,[W3]0442
"HEBEI LIFENG BICYCLE CO., LTD.",河北利丰自行车有限公司,W3,0601,[W3]0601
"HEBEI XIAOTIANHANG BICYCLE CO., LTD.",河北小天航自行车有限公司,W3,0605,"[W3]0605,[W5]0544"
"HEBEI XIAOTIANHANG BICYCLE CO., LTD.",河北小天航自行车有限公司,W5,0544,"[W3]0605,[W5]0544"
"XINGTAI SHANGXUE BICYCLE CO., LTD.",邢台尚学车业有限公司,W3,0711,[W3]0711
"HEBEI TIANYUAN TECHNOLOGY CO., LTD.",河北天元科技有限公司,W3,0716,"[W3]0716,[E2]0029,[E4]0444"
"HEBEI TIANYUAN TECHNOLOGY CO., LTD.",河北天元科技有限公司,E2,0029,"[W3]0716,[E2]0029,[E4]0444"
"HEBEI TIANYUAN TECHNOLOGY CO., LTD.",河北天元科技有限公司,E4,0444,"[W3]0716,[E2]0029,[E4]0444"
"XINGTAI OUYATE BICYCLE CO., LTD.",邢台市欧亚特车业有限公司,W3,0721,[W3]0721
TPT CYCLE (TIANJIN) LIMITED,天津荣知园自行车有限公司,W3,0726,[W3]0726
"XINGTAI XINWANG TRADE &amp; AGENT CO., LTD.",邢台鑫旺贸易代理有限公司,W3,0732,[W3]0732
"XINGTAI NUOLONG CYCLE CO., LTD.",邢台诺隆科技有限公司,W3,0736,[W3]0736
"HEBEI MAIBANGKE AUTOMOBILE INDUSTRY CO., LTD.",河北迈邦克车业有限公司,W3,0742,[W3]0742
"HEBEI HONGTENG BICYCLE CO., LTD.",河北鸿腾自行车有限公司,W3,0901,[W3]0901
"HEBEI TIENIU BICYCLE INDUSTRY CO., LTD.",河北铁牛自行车业有限公司,W3,0905,[W3]0905
"XINGTAI WANTAI BICYCLE CO., LTD.",邢台万泰车业有限公司,W3,0911,[W3]0911
"NINGBO VALUE BICYCLE CO., LTD.",宁波伟力车业有限公司,W3,0921,[W3]0921
"XINGTAI SIRIS BICYCLE TECHNOLOGY CO., LTD.",邢台赛瑞斯自行车科技有限公司,W3,0926,[W3]0926
河北柒克车业有限公司,河北柒克车业有限公司,W3,0932,[W3]0932
"HEBEI BEIYAQI BICYCLE CO., LTD.",河北贝亚琪童车有限公司,W3,0936,[W3]0936
"XINGTAI SHUOPAI BICYCLE MANUFACTURING CO., LTD.",邢台硕湃自行车制造有限公司,W3,0939,[W3]0939
GL,平乡县工力飞轮有限公司,W3,0942,"[W3]0942,0739,[W4]1426,[E2]0007"
GL,平乡县工力飞轮有限公司,W4,1426,"[W3]0942,0739,[W4]1426,[E2]0007"
GL,平乡县工力飞轮有限公司,E2,0007,"[W3]0942,0739,[W4]1426,[E2]0007"
广宗凯狮儿童自行车制造有限公司,广宗凯狮儿童自行车制造有限公司,W3,1205,[W3]1205
"WENZHOU DORICH INDUSTRY CO., LTD.",温州德润国际贸易有限公司,W3,1211,[W3]1211
PINGXIANG ZHENHAOWAN,平乡县真好玩儿童玩具厂,W3,1536,[W3]1536
"XINGTAI BOHONG IMPORT AND EXPORT CO., LTD.",邢台博红进出口有限公司,W3,1539,[W3]1539
"HEBEI CHIJIU TECHNOLOGY CO., LTD.",河北驰久科技有限公司,W3,1542,"[W3]1542,[W3]1244"
"HEBEI CHIJIU TECHNOLOGY CO., LTD.",河北驰久科技有限公司,W3,1244,"[W3]1542,[W3]1244"
"XINGTAI FEITIAN BICYCLE CO., LTD.",邢台市飞天自行车有限公司,W3,1701,[W3]1701
"XINGTAI QIANGYU VEHICLE INDUSTRY CO., LTD.",邢台强宇车业有限公司,W3,1707,[W3]1707
"TIANJIN HUIZHU INDUSTRIAL CO., LTD.",天津辉柱贸易有限公司,W3,1709,[W3]1709
"XINGTAI YANGCHUANG BICYCLE TECHNOLOGY CO., LTD.",邢台扬创自行车科技有限公司,W3,1712,[W3]1712
"XINGTAI SAIGUAN CYCLE CO., LTD.",邢台赛冠自行车有限公司,W3,1715,[W3]1715
"XINGTAI HAORUI BICYCLE CO., LTD.",邢台皓睿自行车有限公司,W3,1717,[W3]1717
广宗县世宝自行车配件厂,广宗县世宝自行车配件厂,W3,1719,[W3]1719
GUANGZONG COUNTY SHUNLI BICYCLE SHOCK ABSORBER FACTORY,广宗县顺利自行车配件厂,W3,1720,[W3]1720
KADINGMAO,曲周县卡丁猫童车厂,W3,1721,[W3]1721
邢台市荣腾儿童玩具有限公司,邢台市荣腾儿童玩具有限公司,W3,1725,[W3]1725
"YING JIANG FITTINGS OF VEHICLE CO., LTD.",慈溪市颖江车辆配件有限公司,W3,1727,[W3]1727
PINGXIANG SHENGRUI,平乡县晟瑞自行车配件厂,W3,1728,[W3]1728
XINGTAISHI KAIXIANG ZIXINGCHE PEIJIAN YOUXIANGONGSI,邢台市凯翔自行车配件有限公司,W3,1729,[W3]1729
"GUANGZONG COUNTY JULONG BICYCLE CO., LTD.",广宗县巨龙车业有限公司,W3,1731,[W3]1731
邢台达盛儿童玩具有限公司,邢台达盛儿童玩具有限公司,W3,1801,[W3]1801
TENGCHEN,平乡县腾晨自行车配件厂,W3,1804,[W3]1804
"XINGTAI DAXIN VEHICLE INDUSTRY CO., LTD.",邢台大信车业有限公司,W3,1805,[W3]1805
"PINGXIANG COAN TY ZHUTECHILD REN TOY CO., LTD.",平乡县卓特儿童玩具有限公司,W3,1806,[W3]1806
"XINGTAI CHANGLI BICYCLE MANUFACTURING CO., LTD.",邢台昶力自行车制造有限公司,W3,1811,[W3]1811
"SHANGHAI BAOQI BABY GOODS CO., LTD.",上海宝骑儿童用品有限公司,W3,1813,[W3]1813
"XINGTAI SHUAIDIAN VEHICLE INDUSTRY CO., LTD.",邢台帅点车业有限公司,W3,1814,[W3]1814
LINYI LUCKY WOVEN HANDICRAFT FACTORY,临沂市罗庄区幸运编织工艺品厂,W3,1817,[W3]1817
"SHANGHAI HUADE YAOXING PLASTIC TECHNOLOGY CO., LTD.",上海华德耀兴塑胶科技有限公司,W4,0001,[W4]0001
GUANGDONG GRAND BILLION ELECTRONICS TECHNOLOGY LTD.,广东浩亿光电科技有限公司,W4,0003,[W4]0003
BOTOU AIDI BICYCLE PARTS FACTORY,泊头市爱迪车业配件厂,W4,0005,[W4]0005
"NINGBO FERTS BICYCLE ACCESSORY CO., LTD.",宁波福致自行车附件有限公司,W4,0007,[W4]0007
"GUANGZHOU SOMTA OPTICAL TECHNOLOGY CO., LTD.",广州尚达光学科技有限公司,W4,0009,[W4]0009
"SHENZHEN BIKEVEE ELECTRONICS CO., LTD.",深圳市博时利电子有限公司,W4,0012,[W4]0012
XIDIAN TIANQI,宁县县西店天奇户外用品厂,W4,0013,[W4]0013
"BOTOU XINNUO BICYCLE BELL CO., LTD.",泊头市鑫诺车业有限公司,W4,0015,[W4]0015
"SHANGHAI SUNRISE TRADING CO., LTD.",上海晨瑞商贸有限公司,W4,0017,[W4]0017
"SHENZHEN YI PAIER ELECTRONIC TECHNOLOGY CO., LTD.",深圳市易派尔电子科技有限公司,W4,0021,[W4]0021
"LOUDI ZHUORUI TECHNOLOGY CO., LTD.",娄底市卓瑞科技有限公司,W4,0022,[W4]0022
"KUNSHAN CHAONUO PLASTIC PRODUCTS CO., LTD.",昆山超诺塑胶制品有限公司,W4,0023,[W4]0023
"UTS SPORT CO., LTD.",广州市联胜体育用品有限公司,W4,0025,[W4]0025
"SUZHOU INDUSTRIAL PARK XINXING BELL CO., LTD.",苏州工业园区新兴车铃有限公司,W4,0027,[W4]0027
"XINGTAI AILI INFLATOR CO., LTD.",邢台艾利气筒制造有限公司,W4,0029,[W4]0029
MARVEL OUTDOOR PRODUCTS LTD.,安徽酷贝童车有限公司,W4,0031,[W4]0031
"HANGZHOU LAMEDA SPORTS CO., LTD.",杭州兰帕达体育用品有限公司,W4,0105,[W4]0105
STRATEGIC SPORTS LTD.,东莞韬略运动器材有限公司,W4,0111,[W4]0111
"JINHUA UNISKY TOOLS CO., LTD.",金华市天裕工具有限公司,W4,0113,[W4]0113
"WUHAN QIWU TECHNOLOGY CO., LTD.",武汉齐物科技有限公司,W4,0116,[W4]0116
"JINGZHOU TAIKE SPORT EQUIPMENT CO., LTD.",荆州市泰克体育用品有限公司,W4,0121,[W4]0121
邢台市虹飞车业有限公司/河北金力自行车零件有限公司,邢台市虹飞车业有限公司/河北金力自行车零件有限公司,W4,0126,"[W4]0126,0329"
"CHANGZHOU FENGYU HARDWARE TECHNOLOGY CO., LTD.",常州市丰宇五金工艺有限公司,W4,0132,[W4]0132
深圳市加雪龙科技有限公司,深圳市加雪龙科技有限公司,W4,0136,[W4]0136
深圳市捷步宝运动科技有限公司,深圳市捷步宝运动科技有限公司,W4,0139,[W4]0139
"LIAN YANG PLASTIC (SHEN ZHEN) CO., LTD.",联扬塑胶（深圳）有限公司,W4,0142,[W4]0142
"HEBEI GOOD PUMP TECHNOLOGY CO., LTD.",河北好泵科技有限公司（原乐驰科技）,W4,0144,[W4]0144
"HEBEI XINGBAIKE BICYCLE MANUFACTURING CO., LTD.",河北星佰客自行车制造有限公司,W4,0201,[W4]0201
PINGXIANG YAFENG SADDLE FACTORY,平乡县亚凤鞍座厂,W4,0305,[W4]0305
"DONGYANGSHI XINNUO LEISURE PRODUCTS MANUFACTURING CO., LTD.",东阳市欣诺休闲用品制造有限公司,W4,0311,[W4]0311
